Receipt,SKU,Category,Description,Quantity,UOM,"Lot Number","Expiration Date","PKG #","Item #","Pallet #","Unit Cost","Sales Price",Weight,Size,Color,Window?,Special,Builds,Reserved,Client,"Received Date","PO# / Receipt#",Name
2110,E69IV-0W-LN,E,"6X9 IVORY LINEN BLANK",32000,Each,,"0000-00-00 00:00:00",,,1,0.07475,0.000000,0.000000,6X9,IVORY,"NO WINDOW",,"Letter, Print Other, Snap Pack, Converted","0000-00-00 00:00:00",,"12/30/2019 9:33:27 am",A-00272,"Southland Envelopes - Sacramento "
2110,E10IV-0W-LN,E,"#10 REG IVORY LINEN BLANK",32000,Each,,"0000-00-00 00:00:00",,,1,0.04965,0.000000,0.000000,#10,IVORY,"NO WINDOW",,"Letter, Print Other, Snap Pack, Converted","0000-00-00 00:00:00",,"12/30/2019 9:33:27 am",A-00272,"Southland Envelopes - Sacramento "
2111,"P8511-80GL-T-PERFECT STAR INST",P,"8.5X11 PERFECT STAR INSERT",85000,Each,,"0000-00-00 00:00:00",,,1,0.03221,0.000000,80.000000,8.5X11,"WHITE, MULTI",,,"Letter ","0000-00-00 00:00:00",,"12/23/2019 12:04:12 pm",A-00270,"Volume Press"
2129,EA6WH-0W,E,"#6 NATURAL WHITE",2500,Each,,"0000-00-00 00:00:00",10,,,0.04552,0.000000,0.000000,A6,"NATURAL WHITE","NO WINDOW",,"Letter, Print Other","0000-00-00 00:00:00",,"12/23/2019 1:39:43 pm",A-00280,"Kelly Paper - Sacramento"
2131,P2335-67PI-V,P,"PINK 67# VELLUM 23X35",3435,Each,,"0000-00-00 00:00:00",7,,1,0.235,0.000000,67.000000,23X35,PINK,,,"Letter, Converted, Post Card, Print Other ","0000-00-00 00:00:00",,"12/23/2019 8:43:13 am",A-00279,"Spicers - Sacramento"
2133,P8511-70WH,P,"WHITE 67.5# (70#) 8.5X11",640000,Each,,"0000-00-00 00:00:00",,,5,0.00999,0.000000,0.000000,8.5X11,WHITE,,,"Letter, Snap Pack, Self Mailer, Print Other","0000-00-00 00:00:00",,"12/27/2019 2:25:03 pm",A-00282,"Veritiv - Sacramento"
2133,P8511-70WH,P,"WHITE 67.5# (70#) 8.5X11",7039,,,"0000-00-00 00:00:00",,,,0.00999,0.000000,0.000000,8.5X11,WHITE,,,"Letter, Snap Pack, Self Mailer, Print Other","0000-00-00 00:00:00",,"12/27/2019 2:25:03 pm",A-00282,"Veritiv - Sacramento"
2134,E10GR-1W,E,"#10 S/W GREEN  BLANK",90000,Each,,"0000-00-00 00:00:00",,,1,0.01975,0.000000,0.000000,#10,GREEN,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"12/30/2019 9:31:50 am",A-00205,"Southland Envelopes - Sacramento "
2135,E10WH-OSHW-FC1946M,E,"#10 OVERSIZED HALF WINDOW WHITE MONSTER FC 1946",80000,Each,,"0000-00-00 00:00:00",,,1,0.01995,0.000000,24.000000,#10,WHITE,"OVERSIZED HALF",,"Letter, Print Other","0000-00-00 00:00:00",,"01/07/2020 6:09:03 am",A-00245,"Southland Envelopes - Sacramento "
2136,PS8511-BLKWHT-HF,PS,"BLACK/WHITE HALF-FOLD PS 8.5X11",240000,Each,,"0000-00-00 00:00:00",,,2,0.0233,0.000000,0.000000,8.5X11,BLACK/WHITE,,,"Snap Pack ","0000-00-00 00:00:00",,"01/14/2020 4:53:27 pm",A-00253,"Wilmer - Sacramento"
2137,P2335-67PI-V,P,"PINK 67# VELLUM 23X35",21565,Each,,"0000-00-00 00:00:00",,,44,0.235,0.000000,67.000000,23X35,PINK,,,"Letter, Converted, Post Card, Print Other ","0000-00-00 00:00:00",,"12/27/2019 7:46:51 am",A-00279,"Spicers - Sacramento"
2138,E10WH-0W,E,"#10 REG WH BLANK",270000,Each,,"0000-00-00 00:00:00",135,,4,0.01535,0.000000,0.000000,#10,WHITE,"NO WINDOW",,"Letter, Print Other ","0000-00-00 00:00:00",,"12/27/2019 7:58:31 am",A-00284,"Veritiv - Sacramento"
2139,E10GR-1W-SC-BOX,E,"#10 S/W GREEN STD BOX 1935",160000,Each,,"0000-00-00 00:00:00",40,,2,0.0215,0.000000,0.000000,#10,GREEN,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"01/13/2020 1:22:22 pm",A-00285,"Southland Envelopes - Sacramento "
2139,E10GR-1W-FC-BOX,E,"#10 S/W GREEN FC BOX 1935",160000,Each,,"0000-00-00 00:00:00",80,,2,0.0215,0.000000,0.000000,#10,GREEN,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"01/13/2020 1:22:22 pm",A-00285,"Southland Envelopes - Sacramento "
2139,E10GR-1W,E,"#10 S/W GREEN  BLANK",52000,Each,,"0000-00-00 00:00:00",26,,1,0.01975,0.000000,0.000000,#10,GREEN,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"01/13/2020 1:22:22 pm",A-00285,"Southland Envelopes - Sacramento "
2141,"INBOUND FREIGHT",,"INBOUND FREIGHT",2,Each,,"0000-00-00 00:00:00",,,,125,0.000000,0.000000,,,,,,"0000-00-00 00:00:00",,"12/27/2019 10:29:54 am",A-00257,"Wilmer - Sacramento"
2159,E10WH-1W,E,"#10 S/W WH BLANK",80000,Each,,"0000-00-00 00:00:00",40,,1,0.01566,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other ","0000-00-00 00:00:00",,"01/10/2020 2:50:39 pm",A-00215,"Kelly Paper - Sacramento"
2159,E10WH-2W-SC-EAG,E,"#10 D/W WH STD EAGLE",160000,Each,,"0000-00-00 00:00:00",80,,2,0.01704,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"01/10/2020 2:50:39 pm",A-00215,"Kelly Paper - Sacramento"
2159,E10WH-2W,E,"#10 D/W BLANK",180000,Each,,"0000-00-00 00:00:00",90,,3,0.01676,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"01/10/2020 2:50:39 pm",A-00215,"Kelly Paper - Sacramento"
2159,E10WH-2W-SC-EAG,E,"#10 D/W WH STD EAGLE",270000,Each,,"0000-00-00 00:00:00",135,,4,0.01704,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"01/10/2020 2:50:39 pm",A-00215,"Kelly Paper - Sacramento"
2171,P1117-70WH,P,"WHITE 70# 11X17",80000,Each,,"0000-00-00 00:00:00",,,,0.02792,0.000000,0.000000,11X17,WHITE,,,"Letter, Converted, Self Mailer","0000-00-00 00:00:00",,"01/03/2020 4:44:05 pm",T-0011,"Veritiv - Sacramento"
2174,E10WH-0W,E,"#10 REG WH BLANK",36000,Each,,"0000-00-00 00:00:00",,,,0.015,0.000000,0.000000,#10,WHITE,"NO WINDOW",,"Letter, Print Other ","0000-00-00 00:00:00",,"01/20/2020 5:01:19 pm",A-00289,"Southland Envelopes - Sacramento "
2175,PS8511-BLWDO,PS,"BLUE WDO PS 8.5X11",510000,Each,,"0000-00-00 00:00:00",510,,6,0.0305,0.000000,0.000000,8.5X11,BLUE,WINDOW,,"Snap Pack","0000-00-00 00:00:00",,"01/06/2020 1:29:02 pm",A-00260,"Ennis - Sacramento "
2183,E10WH-OSHW-FC1946M,E,"#10 OVERSIZED HALF WINDOW WHITE MONSTER FC 1946",110000,Each,,"0000-00-00 00:00:00",,,,0.01995,0.000000,24.000000,#10,WHITE,"OVERSIZED HALF",,"Letter, Print Other","0000-00-00 00:00:00",,"01/07/2020 6:09:57 am",A-00210,"Southland Envelopes - Sacramento "
2184,P2640-67CA-V,P,"CANARY 67# VELLUM 26X40",54500,Each,,"0000-00-00 00:00:00",,,5,0.25,0.000000,0.000000,26X40,CANARY,,,"Post Card, Self Mailer, Converted, Letter, Print Other","0000-00-00 00:00:00",,"01/13/2020 1:42:57 pm",A-00290,"Spicers - Sacramento"
2185,E10WH-PW-FC1946M,E,"MONSTER #10 PISTOL FC 1946",80000,Each,,"0000-00-00 00:00:00",40,,1,0.01875,0.000000,0.000000,#10,WHITE,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"01/07/2020 11:35:24 am",A-00245,"Southland Envelopes - Sacramento "
2187,E10WH-2W,E,"#10 D/W BLANK",82000,Each,,"0000-00-00 00:00:00",,,1,0.01715,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"01/16/2020 12:54:08 pm",A-00244,"Southland Envelopes - Sacramento "
2188,E10WH-2W-FC1946M,E,"MONSTER #10 D/W WH FC 1946",128000,Each,,"0000-00-00 00:00:00",,,2,0.01765,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"01/08/2020 1:03:50 pm",A-00245,"Southland Envelopes - Sacramento "
2195,PS8511-BLWDO,PS,"BLUE WDO PS 8.5X11",1000000,Each,,"0000-00-00 00:00:00",1000,,12,0.0305,0.000000,0.000000,8.5X11,BLUE,WINDOW,,"Snap Pack","0000-00-00 00:00:00",,"01/08/2020 11:23:49 am",A-00260,"Ennis - Sacramento "
2197,E10WH-PW-FC1946M,E,"MONSTER #10 PISTOL FC 1946",134000,Each,,"0000-00-00 00:00:00",67,,1,0.01875,0.000000,0.000000,#10,WHITE,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"01/09/2020 2:33:40 pm",A-00245,"Southland Envelopes - Sacramento "
2215,E10WH-1W,E,"#10 S/W WH BLANK",160000,Each,,"0000-00-00 00:00:00",,,,0.01566,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other ","0000-00-00 00:00:00",,"01/21/2020 4:30:34 pm",A-00215,"Kelly Paper - Sacramento"
2216,P8511-60WH,P,"WHITE 60# 8.5X11",160000,Each,,"0000-00-00 00:00:00",32,,1,0.0098,0.000000,60.000000,8.5X11,WHITE,,,"Letter, Snap Pack, Self Mailer, Print Other","0000-00-00 00:00:00",,"01/11/2020 10:48:12 am",A-00315,"Veritiv - Sacramento"
2219,P8511-60WH,P,"WHITE 60# 8.5X11",1000000,Each,,"0000-00-00 00:00:00",200,,5,0.0092,0.000000,60.000000,8.5X11,WHITE,,,"Letter, Snap Pack, Self Mailer, Print Other","0000-00-00 00:00:00",,"01/13/2020 9:47:15 am",A-00313,"Spicers - Sacramento"
2220,E10WH-2W-FC1946M,E,"MONSTER #10 D/W WH FC 1946",80000,Each,,"0000-00-00 00:00:00",40,,1,0.01765,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"01/13/2020 1:26:50 pm",A-00245,"Southland Envelopes - Sacramento "
2221,E10WH-OSHW-FC1946M,E,"#10 OVERSIZED HALF WINDOW WHITE MONSTER FC 1946",124000,Each,,"0000-00-00 00:00:00",,,2,0.01995,0.000000,24.000000,#10,WHITE,"OVERSIZED HALF",,"Letter, Print Other","0000-00-00 00:00:00",,"01/16/2020 12:54:46 pm",A-00245,"Southland Envelopes - Sacramento "
2224,P8511-60WH,P,"WHITE 60# 8.5X11",592000,Each,,"0000-00-00 00:00:00",,,4,0.0092,0.000000,60.000000,8.5X11,WHITE,,,"Letter, Snap Pack, Self Mailer, Print Other","0000-00-00 00:00:00",,"01/14/2020 4:54:10 pm",A-00319,"Spicers - Sacramento"
2226,P-MISCELLANEOUS,P,"MISCELLANEOUS PAPER",2000,Each,,"0000-00-00 00:00:00",,,,0.05448,0.000000,0.000000,,,,,"Letter, Converted, Print other, Snap pack, post card","0000-00-00 00:00:00",,"01/14/2020 5:47:35 pm",A-00325,"Kelly Paper - Sacramento"
2247,E10WH-HW-FC-BOX,E,"#10 HALF WH FC BOX",160000,Each,,"0000-00-00 00:00:00",,,2,0.01995,0.000000,0.000000,#10,WHITE,HALF,,"Letter, Print Other","0000-00-00 00:00:00",,"01/15/2020 3:22:49 pm",A-00223,"Southland Envelopes - Sacramento "
2250,P-MISCELLANEOUS,P,"MISCELLANEOUS PAPER",20000,Each,,"0000-00-00 00:00:00",5,,,0.02072,0.000000,0.000000,,,,,"Letter, Converted, Print other, Snap pack, post card","0000-00-00 00:00:00",,"01/16/2020 9:19:22 am",A-00330,"Kelly Paper - Sacramento"
2251,E10WH-1W,E,"#10 S/W WH BLANK",216000,Each,,"0000-00-00 00:00:00",,,,0.01595,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other ","0000-00-00 00:00:00",,"01/20/2020 12:26:50 pm",A-00326,"Veritiv - Sacramento"
2251,E9WH-0W,E,"#9 REG WH BLANK",592000,Each,,"0000-00-00 00:00:00",,,,0.0106,0.000000,0.000000,#9,WHITE,"NO WINDOW",,"Letter, Print Other","0000-00-00 00:00:00",,"01/20/2020 12:26:50 pm",A-00326,"Veritiv - Sacramento"
2251,E10WH-1W-BLSECTNT,E,"#10 WHITE S/W ENVELOPE W/ BLUE INSIDE SECURITY TINT",180000,Each,,"0000-00-00 00:00:00",,,,0.0165,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"01/20/2020 12:26:50 pm",A-00326,"Veritiv - Sacramento"
2251,E10WH-0W-BLSECTNT,E,"#10 WHITE REG ENVELOPE W/ BLUE INSIDE SECURITY TINT",270000,Each,,"0000-00-00 00:00:00",,,,0.0101,0.000000,0.000000,#10,WHITE,"NO WINDOW",,"Letter, Print Other","0000-00-00 00:00:00",,"01/20/2020 12:26:50 pm",A-00326,"Veritiv - Sacramento"
2251,E9WH-0W,E,"#9 REG WH BLANK",22000,,,"0000-00-00 00:00:00",,,,0.0106,0.000000,0.000000,#9,WHITE,"NO WINDOW",,"Letter, Print Other","0000-00-00 00:00:00",,"01/20/2020 12:26:50 pm",A-00326,"Veritiv - Sacramento"
2251,E9WH-0W,E,"#9 REG WH BLANK",36000,,,"0000-00-00 00:00:00",,,,0.0106,0.000000,0.000000,#9,WHITE,"NO WINDOW",,"Letter, Print Other","0000-00-00 00:00:00",,"01/20/2020 12:26:50 pm",A-00326,"Veritiv - Sacramento"
2251,E9WH-0W,E,"#9 REG WH BLANK",36000,,,"0000-00-00 00:00:00",,,,0.0106,0.000000,0.000000,#9,WHITE,"NO WINDOW",,"Letter, Print Other","0000-00-00 00:00:00",,"01/20/2020 12:26:50 pm",A-00326,"Veritiv - Sacramento"
2259,P8511-60WH,P,"WHITE 60# 8.5X11",3381000,Each,,"0000-00-00 00:00:00",2254,,23,0.00826,0.000000,60.000000,8.5X11,WHITE,,,"Letter, Snap Pack, Self Mailer, Print Other","0000-00-00 00:00:00",,"01/17/2020 10:34:16 am",A-00311,"Veritiv - Sacramento"
2260,P1218-100WHGL-C,P,"WHITE 100# GL COVER 12X18",35000,Each,,"0000-00-00 00:00:00",,,,0.06733,0.000000,0.000000,12X18,WHITE,,,"Letter, Post Card, Self Mailer","0000-00-00 00:00:00",,"01/20/2020 10:55:32 am",A-00337,"Veritiv - Sacramento"
2260,P1319-100WHGL-C,P,"WHITE 100# GL COVER 13X19",25000,Each,,"0000-00-00 00:00:00",,,,0.07768,0.000000,0.000000,13X19,WHITE,,,"Letter, Post Card, Self Mailer, Print Other","0000-00-00 00:00:00",,"01/20/2020 10:55:32 am",A-00337,"Veritiv - Sacramento"
2261,P8514-60WH,P,"WHITE 60# 8.5X14",292000,Each,,"0000-00-00 00:00:00",,,3,0.01448,0.000000,0.000000,8.5X14,WHITE,,,"Letter, Converted, Print Other, Snap Pack","0000-00-00 00:00:00",,"01/17/2020 1:53:46 pm",A-00334,"Veritiv - Sacramento"
2262,E69WH-2W,E,"6X9 WH D/W BLANK",10000,Each,,"0000-00-00 00:00:00",,,,0.038,0.000000,0.000000,6X9,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"01/21/2020 1:44:23 pm",A-00340,"Southland Envelopes - Sacramento "
2264,E10WH-PW-FC1946M,E,"MONSTER #10 PISTOL FC 1946",160000,Each,,"0000-00-00 00:00:00",80,,2,0.01875,0.000000,0.000000,#10,WHITE,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"01/17/2020 2:52:51 pm",A-00245,"Southland Envelopes - Sacramento "
2264,E10WH-OSHW-FC1946M,E,"#10 OVERSIZED HALF WINDOW WHITE MONSTER FC 1946",160000,Each,,"0000-00-00 00:00:00",80,,2,0.01995,0.000000,24.000000,#10,WHITE,"OVERSIZED HALF",,"Letter, Print Other","0000-00-00 00:00:00",,"01/17/2020 2:52:51 pm",A-00245,"Southland Envelopes - Sacramento "
2265,P2335-67PI-V,P,"PINK 67# VELLUM 23X35",40000,Each,,"0000-00-00 00:00:00",,,3,0.235,0.000000,67.000000,23X35,PINK,,,"Letter, Converted, Post Card, Print Other ","0000-00-00 00:00:00",,"01/20/2020 10:52:54 am",A-00290,"Spicers - Sacramento"
2265,P2640-67CA-V,P,"CANARY 67# VELLUM 26X40",14500,Each,,"0000-00-00 00:00:00",,,2,0.25,0.000000,0.000000,26X40,CANARY,,,"Post Card, Self Mailer, Converted, Letter, Print Other","0000-00-00 00:00:00",,"01/20/2020 10:52:54 am",A-00290,"Spicers - Sacramento"
2266,P8514-60WH,P,"WHITE 60# 8.5X14",68000,Each,,"0000-00-00 00:00:00",,,1,0.01448,0.000000,0.000000,8.5X14,WHITE,,,"Letter, Converted, Print Other, Snap Pack","0000-00-00 00:00:00",,"01/20/2020 10:54:47 am",A-00334,"Veritiv - Sacramento"
2267,E10WH-OSHW-FC1946M,E,"#10 OVERSIZED HALF WINDOW WHITE MONSTER FC 1946",80000,Each,,"0000-00-00 00:00:00",,,,0.01995,0.000000,24.000000,#10,WHITE,"OVERSIZED HALF",,"Letter, Print Other","0000-00-00 00:00:00",,"01/20/2020 4:59:06 pm",A-00245,"Southland Envelopes - Sacramento "
2267,E10WH-PW-FC1946M,E,"MONSTER #10 PISTOL FC 1946",126000,Each,,"0000-00-00 00:00:00",,,,0.01875,0.000000,0.000000,#10,WHITE,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"01/20/2020 4:59:06 pm",A-00245,"Southland Envelopes - Sacramento "
2268,E912BK-0W,E,"9X12 28# BK BLANK BOOKLET",32000,Each,,"0000-00-00 00:00:00",,,,0.0595,0.000000,0.000000,9X12,"BROWN KRAFT","NO WINDOW",,"Letter, Print Other","0000-00-00 00:00:00",,"01/20/2020 5:00:52 pm",A-00317,"Southland Envelopes - Sacramento "
2269,E10WH-2W-SC-EAG,E,"#10 D/W WH STD EAGLE",160000,Each,,"0000-00-00 00:00:00",,,,0.01765,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"01/20/2020 5:01:47 pm",A-00244,"Southland Envelopes - Sacramento "
2270,E10GR-1W-SC-BOX,E,"#10 S/W GREEN STD BOX 1935",160000,Each,,"0000-00-00 00:00:00",,,,0.0215,0.000000,0.000000,#10,GREEN,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"01/20/2020 5:02:33 pm",A-00285,"Southland Envelopes - Sacramento "
2279,E10WH-1W-SC-EAG,E,"#10 S/W WH STD EAGLE ",100000,Each,,"0000-00-00 00:00:00",,,,0.01594,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"01/21/2020 4:57:03 pm",A-00215,"Kelly Paper - Sacramento"
2280,E10WH-1W,E,"#10 S/W WH BLANK",160000,Each,,"0000-00-00 00:00:00",80,,2,0.01566,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other ","0000-00-00 00:00:00",,"01/22/2020 6:05:31 am",A-00215,"Kelly Paper - Sacramento"
2284,E69WH-2W,E,"6X9 WH D/W BLANK",40000,Each,,"0000-00-00 00:00:00",,,,0.038,0.000000,0.000000,6X9,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"01/22/2020 12:42:32 pm",A-00340,"Southland Envelopes - Sacramento "
2285,E10WH-HW-FC-BOX,E,"#10 HALF WH FC BOX",500000,Each,,"0000-00-00 00:00:00",,,,0.02275,0.000000,0.000000,#10,WHITE,HALF,,"Letter, Print Other","0000-00-00 00:00:00",,"01/22/2020 12:50:37 pm",A-00332,"Advanced Image Direct"
2285,E10WH-HW-SC-BOX,E,"#10 HALF WH STD BOX",500000,Each,,"0000-00-00 00:00:00",,,,0.02275,0.000000,0.000000,#10,WHITE,HALF,,"Letter, Print Other","0000-00-00 00:00:00",,"01/22/2020 12:50:37 pm",A-00332,"Advanced Image Direct"
2286,E10GR-0W,E,"#10 REG GREEN BLANK",5500,Each,,"0000-00-00 00:00:00",3,,,0.03494,0.000000,0.000000,#10,GREEN,"NO WINDOW",,"Letter, Print Other","0000-00-00 00:00:00",,"01/22/2020 1:54:30 pm",A-00342,"Kelly Paper - Sacramento"
2291,E10WH-OSHW-FC1946M,E,"#10 OVERSIZED HALF WINDOW WHITE MONSTER FC 1946",122000,Each,,"0000-00-00 00:00:00",,,2,0.01995,0.000000,24.000000,#10,WHITE,"OVERSIZED HALF",,"Letter, Print Other","0000-00-00 00:00:00",,"01/23/2020 12:53:39 pm",A-00245,"Southland Envelopes - Sacramento "
2292,E10WH-0W,E,"#10 REG WH BLANK",80000,Each,,"0000-00-00 00:00:00",,,,0.015,0.000000,0.000000,#10,WHITE,"NO WINDOW",,"Letter, Print Other ","0000-00-00 00:00:00",,"01/23/2020 12:54:58 pm",A-00289,"Southland Envelopes - Sacramento "
2293,E9WH-0W-BRM-CW7-AIM-AULTIUM,E,"#9 WHITE REG BUSINESS REPLY MAIL - CW7-AIM-AULTIUM",100000,Each,,"0000-00-00 00:00:00",,,2,0.0045,0.000000,0.000000,#9,WHITE,"NO WINDOW",,"Letter, Print Other","0000-00-00 00:00:00",,"01/23/2020 12:58:29 pm",A-00328,"Cathy Welsh Envelopes"
2294,E10WH-2W-NP1935-EAG,E,"#10 WHITE D/W NON-PROFIT 1935 EAGLE",70000,Each,,"0000-00-00 00:00:00",,,1,0.0035,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"01/23/2020 12:58:52 pm",A-00341,"Cathy Welsh Envelopes"
2297,E10WH-2W,E,"#10 D/W BLANK",160000,Each,,"0000-00-00 00:00:00",80,,2,0.01676,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"02/07/2020 4:07:34 pm",A-00301,"Kelly Paper - Sacramento"
2298,PS8511-GRWDO,PS,"GREEN WDO PS 8.5X11",500000,Each,,"0000-00-00 00:00:00",500,,6,0.0305,0.000000,0.000000,8.5X11,GREEN,WINDOW,,"Snap Pack","0000-00-00 00:00:00",,"02/06/2020 11:56:31 am",A-00335,"Ennis - Sacramento "
2299,E10WH-FULLW,E,"#10 FULL WINDOW WHITE",100000,Each,,"0000-00-00 00:00:00",50,,1,0.0296,0.000000,24.000000,#10,WHITE,FULL,,"Letter, Print Other","0000-00-00 00:00:00",,"02/12/2020 2:11:21 pm",A-00322,"Southland Envelopes - Sacramento "
2303,E10WH-OSHW-FC1946M,E,"#10 OVERSIZED HALF WINDOW WHITE MONSTER FC 1946",240000,Each,,"0000-00-00 00:00:00",120,,3,0.01995,0.000000,24.000000,#10,WHITE,"OVERSIZED HALF",,"Letter, Print Other","0000-00-00 00:00:00",,"01/24/2020 11:22:20 am",A-00245,"Southland Envelopes - Sacramento "
2306,E10WH-OSHW-FC1946M,E,"#10 OVERSIZED HALF WINDOW WHITE MONSTER FC 1946",261500,Each,,"0000-00-00 00:00:00",131,,3,0.01995,0.000000,24.000000,#10,WHITE,"OVERSIZED HALF",,"Letter, Print Other","0000-00-00 00:00:00",,"01/27/2020 1:49:21 pm",A-00245,"Southland Envelopes - Sacramento "
2307,E10GR-1W-SC-BOX,E,"#10 S/W GREEN STD BOX 1935",80000,Each,,"0000-00-00 00:00:00",40,,1,0.0215,0.000000,0.000000,#10,GREEN,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"01/27/2020 11:53:50 am",A-00285,"Southland Envelopes - Sacramento "
2310,E10BK-2W,E,"#10 D/W BK BLANK ",80000,Each,,"0000-00-00 00:00:00",,,1,0.02035,0.000000,0.000000,#10,"BROWN KRAFT",2W,,"Letter, Print Other","0000-00-00 00:00:00",,"02/03/2020 3:56:37 pm",A-00344,"Southland Envelopes - Sacramento "
2312,E10WH-1W-SC1935-SAPP,E,"#10 S/W WH STD 1935 SAPPHIRE",20000,Each,,"0000-00-00 00:00:00",,,,0.0065,0.000000,0.000000,#10,"WHITE, BLACK/RED",1W,,"Letter, Print Other","0000-00-00 00:00:00",,"01/28/2020 12:18:15 pm",A-00347,"Cathy Welsh Envelopes"
2313,P8511-70WH,P,"WHITE 67.5# (70#) 8.5X11",384000,Each,,"0000-00-00 00:00:00",96,,3,0.00999,0.000000,0.000000,8.5X11,WHITE,,,"Letter, Snap Pack, Self Mailer, Print Other","0000-00-00 00:00:00",,"01/31/2020 11:02:34 am",A-00348,"Veritiv - Sacramento"
2313,P8511-70WH,P,"WHITE 67.5# (70#) 8.5X11",376961,,,"0000-00-00 00:00:00",,,,0.00999,0.000000,0.000000,8.5X11,WHITE,,,"Letter, Snap Pack, Self Mailer, Print Other","0000-00-00 00:00:00",,"01/31/2020 11:02:34 am",A-00348,"Veritiv - Sacramento"
2314,P8511-70WH,P,"WHITE 67.5# (70#) 8.5X11",896000,Each,,"0000-00-00 00:00:00",224,,7,0.00999,0.000000,0.000000,8.5X11,WHITE,,,"Letter, Snap Pack, Self Mailer, Print Other","0000-00-00 00:00:00",,"02/10/2020 10:59:47 am",A-00357,"Veritiv - Sacramento"
2315,E10BK-HW-FC1935,E,"#10 BK HALF WINDOW FC 1935",160000,Each,,"0000-00-00 00:00:00",80,,2,0.0231,0.000000,0.000000,#10,"BROWN KRAFT",HALF,,"Letter, Print Other","0000-00-00 00:00:00",,"02/12/2020 2:14:55 pm",A-00354,"Southland Envelopes - Sacramento "
2316,E10IV-0W-LN,E,"#10 REG IVORY LINEN BLANK",30000,Each,,"0000-00-00 00:00:00",15,,1,0.04965,0.000000,0.000000,#10,IVORY,"NO WINDOW",,"Letter, Print Other, Snap Pack, Converted","0000-00-00 00:00:00",,"02/06/2020 2:44:38 pm",A-00356,"Southland Envelopes - Sacramento "
2317,P1218-100WHGL-T-SG,P,"WHITE 100# GLOSS TEXT SHORT GRAIN 12X18",15300,Each,,"0000-00-00 00:00:00",15300,,1,0.042,0.000000,0.000000,12X18,WHITE,,,"Letter, Print Other","0000-00-00 00:00:00",,"01/29/2020 10:03:43 am",A-00358,"Spicers - Sacramento"
2318,E10WH-2W-NP1935-EAG,E,"#10 WHITE D/W NON-PROFIT 1935 EAGLE",20000,Each,,"0000-00-00 00:00:00",10,,,0.00525,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"01/30/2020 12:44:54 pm",A-00360,"Cathy Welsh Envelopes"
2319,E10GR-1W-SC-BOX,E,"#10 S/W GREEN STD BOX 1935",160000,Each,,"0000-00-00 00:00:00",,,,0.0215,0.000000,0.000000,#10,GREEN,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"02/03/2020 3:54:46 pm",A-00353,"Southland Envelopes - Sacramento "
2320,E10WH-1W,E,"#10 S/W WH BLANK",250000,Each,,"0000-00-00 00:00:00",125,,3,0.01595,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other ","0000-00-00 00:00:00",,"01/30/2020 11:33:23 am",A-00361,"Veritiv - Sacramento"
2320,E10WH-0W,E,"#10 REG WH BLANK",200000,Each,,"0000-00-00 00:00:00",100,,3,0.01359,0.000000,0.000000,#10,WHITE,"NO WINDOW",,"Letter, Print Other ","0000-00-00 00:00:00",,"01/30/2020 11:33:23 am",A-00361,"Veritiv - Sacramento"
